eventID,eventType,parentEventID,eventDate,locationID,locality,decimalLatitude,decimalLongitude,footprintWKT,geodeticDatum,waterBody,countryCode,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol
012820ELIV1056,sample,PSZMP_20200128D_ELIV,2020-01-28T10:56:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,113.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
020320KSBP01V0935,sample,PSZMP_20200203D_KSBP01V,2020-02-03T09:35:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
020320KSBP01D0956,sample,PSZMP_20200203D_KSBP01D,2020-02-03T09:56:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,40.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
020320ADID1049,sample,PSZMP_20200203D_ADID,2020-02-03T10:49:00-0700,ADID,Admiralty Inlet,48.00274,-122.6374,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,34.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
020320TDBD1303,sample,PSZMP_20200203D_TDBD,2020-02-03T13:03:00-0700,TDBD,Thorndyke Bay,47.78343,-122.7334,,EPSG:4326,"Hood Canal, Salish Sea",US,33.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
020420LSNT01V1013,sample,PSZMP_20200204D_LSNT01V,2020-02-04T10:13:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
020420LSNT01D1032,sample,PSZMP_20200204D_LSNT01D,2020-02-04T10:32:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,31.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
020420NSEX01V1200,sample,PSZMP_20200204D_NSEX01V,2020-02-04T12:00:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
020620CAMV1446,sample,PSZMP_20200206D_CAMV,2020-02-06T14:46:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,165.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
021720WAT1S1244,sample,PSZMP_20200217D_WAT1S,2020-02-17T12:44:00-0700,WAT1S,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
021720Cow3V21422,sample,PSZMP_20200217D_COW3V2,2020-02-17T14:22:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,70.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
021720COW2D21434,sample,PSZMP_20200217D_COW2D2,2020-02-17T14:34:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
021820KSBP01V0841,sample,PSZMP_20200218D_KSBP01V,2020-02-18T08:41:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
021820KSBP01D0902,sample,PSZMP_20200218D_KSBP01D,2020-02-18T09:02:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,29.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
021820SARAS1139,sample,PSZMP_20200218D_SARAS,2020-02-18T11:39:00-0700,SARAS,North Saratoga Passage,48.27363,-122.5529,,EPSG:4326,"Whidbey Basin, Salish Sea",US,36.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
021820SARAD1216,sample,PSZMP_20200218D_SARAD,2020-02-18T12:16:00-0700,SARAD,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,62.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
021820SARAV1253,sample,PSZMP_20200218D_SARAV,2020-02-18T12:53:00-0700,SARAV,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,82.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
021920LSNT01V0954,sample,PSZMP_20200219D_LSNT01V,2020-02-19T09:54:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
021920LSNT01D1015,sample,PSZMP_20200219D_LSNT01D,2020-02-19T10:15:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,31.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
021920NSEX01V1138,sample,PSZMP_20200219D_NSEX01V,2020-02-19T11:38:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
021920CAMV1141,sample,PSZMP_20200219D_CAMV,2020-02-19T11:41:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,175.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
022520ELIV1210,sample,PSZMP_20200225D_ELIV,2020-02-25T12:10:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
022520ELID1256,sample,PSZMP_20200225D_ELID,2020-02-25T12:56:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,47.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
022520ELIS1329,sample,PSZMP_20200225D_ELIS,2020-02-25T13:29:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,39.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
022820Wat1V1025,sample,PSZMP_20200228D_WAT1V,2020-02-28T10:25:00-0700,WAT1V,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,0.0,25.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
022820WAT1S1038,sample,PSZMP_20200228D_WAT1S,2020-02-28T10:38:00-0700,WAT1S,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
022820Cow3V21208,sample,PSZMP_20200228D_COW3V2,2020-02-28T12:08:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,70.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
022820COW2D21220,sample,PSZMP_20200228D_COW2D2,2020-02-28T12:20:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030220TDBV1034,sample,PSZMP_20200302D_TDBV,2020-03-02T10:34:00-0700,TDBV,Thorndyke Bay,47.78297,-122.733,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,109.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030220TDBD1101,sample,PSZMP_20200302D_TDBD,2020-03-02T11:01:00-0700,TDBD,Thorndyke Bay,47.78343,-122.7334,,EPSG:4326,"Hood Canal, Salish Sea",US,42.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030220KSBP01V1145,sample,PSZMP_20200302D_KSBP01V,2020-03-02T11:45:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030220KSBP01D1207,sample,PSZMP_20200302D_KSBP01D,2020-03-02T12:07:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,27.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030220ADID1254,sample,PSZMP_20200302D_ADID,2020-03-02T12:54:00-0700,ADID,Admiralty Inlet,48.00274,-122.6374,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,43.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030220ADIV1315,sample,PSZMP_20200302D_ADIV,2020-03-02T13:15:00-0700,ADIV,Admiralty Inlet,48.00273,-122.636,,EPSG:4326,"Admiralty Inlet, Salish Sea",US,0.0,119.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030320LSNT01V1020,sample,PSZMP_20200303D_LSNT01V,2020-03-03T10:20:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030320LSNT01D1043,sample,PSZMP_20200303D_LSNT01D,2020-03-03T10:43:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,28.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030320NSEX01V1218,sample,PSZMP_20200303D_NSEX01V,2020-03-03T12:18:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030420SKETD20914,sample,PSZMP_20200304D_SKETD2,2020-03-04T09:14:00-0700,SKETD2,South Ketron/Solo Point,47.13932,-122.649,,EPSG:4326,"South Sound, Salish Sea",US,70.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030420SKETD0942,sample,PSZMP_20200304D_SKETD,2020-03-04T09:42:00-0700,SKETD,South Ketron/Solo Point,47.14032,-122.6377,,EPSG:4326,"South Sound, Salish Sea",US,50.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030420SKETV1039,sample,PSZMP_20200304D_SKETV,2020-03-04T10:39:00-0700,SKETV,South Ketron/Solo Point,47.15243,-122.6586,,EPSG:4326,"South Sound, Salish Sea",US,0.0,120.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030620SARAS1114,sample,PSZMP_20200306D_SARAS,2020-03-06T11:14:00-0700,SARAS,North Saratoga Passage,48.27363,-122.5529,,EPSG:4326,"Whidbey Basin, Salish Sea",US,50.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030620SARAD1223,sample,PSZMP_20200306D_SARAD,2020-03-06T12:23:00-0700,SARAD,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,50.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
030620SARAV1300,sample,PSZMP_20200306D_SARAV,2020-03-06T13:00:00-0700,SARAV,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,82.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
030620HCB004V1320,sample,PSZMP_20200306D_HCB004V,2020-03-06T13:20:00-0700,HCB004V,Sisters Point,47.3562,-123.0249,,EPSG:4326,"Hood Canal, Salish Sea",US,0.0,42.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031020MUKD1036,sample,PSZMP_20200310D_MUKD,2020-03-10T10:36:00-0700,MUKD,Mukilteo,47.95922,-122.2906,,EPSG:4326,"Whidbey Basin, Salish Sea",US,88.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031020MUKV1138,sample,PSZMP_20200310D_MUKV,2020-03-10T11:38:00-0700,MUKV,Mukilteo,47.97166,-122.3222,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,190.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031020CAMV1227,sample,PSZMP_20200310D_CAMV,2020-03-10T12:36:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,165.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031020CAMD1301,sample,PSZMP_20200310D_CAMD,2020-03-10T13:01:00-0700,CAMD,Camano Head,48.06646,-122.3956,,EPSG:4326,"Whidbey Basin, Salish Sea",US,88.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031620KSBP01V0929,sample,PSZMP_20200316D_KSBP01V,2020-03-16T09:29:00-0700,KSBP01V,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031620KSBP01D0951,sample,PSZMP_20200316D_KSBP01D,2020-03-16T09:51:00-0700,KSBP01D,Point Jefferson,47.74396,-122.4282,,EPSG:4326,"Central Basin, Salish Sea",US,27.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031620ELIV1244,sample,PSZMP_20200316D_ELIV,2020-03-16T12:44:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031620ELID1324,sample,PSZMP_20200316D_ELID,2020-03-16T13:24:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,47.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031620ELIS1354,sample,PSZMP_20200316D_ELIS,2020-03-16T13:54:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,35.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031720LSNT01V1002,sample,PSZMP_20200317D_LSNT01V,2020-03-17T10:02:00-0700,LSNT01V,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,200.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031720LSNT01D1019,sample,PSZMP_20200317D_LSNT01D,2020-03-17T10:19:00-0700,LSNT01D,Point Williams,47.53333,-122.4333,,EPSG:4326,"Central Basin, Salish Sea",US,27.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031720SARAV1105,sample,PSZMP_20200317D_SARAV,2020-03-17T11:05:00-0700,SARAV,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,82.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031720Wat1V1119,sample,PSZMP_20200317D_WAT1V,2020-03-17T11:19:00-0700,WAT1V,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,0.0,30.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031720WAT1S1129,sample,PSZMP_20200317D_WAT1S,2020-03-17T11:29:00-0700,WAT1S,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031720SARAD1140,sample,PSZMP_20200317D_SARAD,2020-03-17T11:40:00-0700,SARAD,North Saratoga Passage,48.25673,-122.5442,,EPSG:4326,"Whidbey Basin, Salish Sea",US,52.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031720NSEX01V1147,sample,PSZMP_20200317D_NSEX01V,2020-03-17T11:47:00-0700,NSEX01V,East Passage,47.35862,-122.3871,,EPSG:4326,"Central Basin, Salish Sea",US,0.0,170.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031720SARAS1234,sample,PSZMP_20200317D_SARAS,2020-03-17T12:34:00-0700,SARAS,North Saratoga Passage,48.27363,-122.5529,,EPSG:4326,"Whidbey Basin, Salish Sea",US,50.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
031720Cow3V21316,sample,PSZMP_20200317D_COW3V2,2020-03-17T13:16:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,76.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
031720COW2D21330,sample,PSZMP_20200317D_COW2D2,2020-03-17T13:30:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
032720Wat1V1036,sample,PSZMP_20200327D_WAT1V,2020-03-27T10:36:00-0700,WAT1V,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,0.0,27.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
032720WAT1S1047,sample,PSZMP_20200327D_WAT1S,2020-03-27T10:47:00-0700,WAT1S,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,27.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
032720Cow3V21232,sample,PSZMP_20200327D_COW3V2,2020-03-27T12:32:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,66.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
032720COW2D21253,sample,PSZMP_20200327D_COW2D2,2020-03-27T12:53:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,27.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
040320MUKD1116,sample,PSZMP_20200403D_MUKD,2020-04-03T11:16:00-0700,MUKD,Mukilteo,47.95922,-122.2906,,EPSG:4326,"Whidbey Basin, Salish Sea",US,88.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
040320MUKV1159,sample,PSZMP_20200403D_MUKV,2020-04-03T11:59:00-0700,MUKV,Mukilteo,47.97166,-122.3222,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,190.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
040320CAMV1244,sample,PSZMP_20200403D_CAMV,2020-04-03T12:44:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,173.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
040320CAMD1317,sample,PSZMP_20200403D_CAMD,2020-04-03T13:17:00-0700,CAMD,Camano Head,48.06646,-122.3956,,EPSG:4326,"Whidbey Basin, Salish Sea",US,88.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
040820ELIV0920,sample,PSZMP_20200408D_ELIV,2020-04-08T09:20:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,110.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
040820ELID1004,sample,PSZMP_20200408D_ELID,2020-04-08T10:04:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,42.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
040820ELIS1050,sample,PSZMP_20200408D_ELIS,2020-04-08T10:50:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,39.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
040920Wat1V1050,sample,PSZMP_20200409D_WAT1V,2020-04-09T10:50:00-0700,WAT1V,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,0.0,30.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
040920WAT1S1105,sample,PSZMP_20200409D_WAT1S,2020-04-09T11:05:00-0700,WAT1S,Watmough Bay,48.43457,-122.8037,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
040920Cow3V21309,sample,PSZMP_20200409D_COW3V2,2020-04-09T13:09:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,68.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
040920COW2D21325,sample,PSZMP_20200409D_COW2D2,2020-04-09T13:25:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
041720MUKD0950,sample,PSZMP_20200417D_MUKD,2020-04-17T09:54:00-0700,MUKD,Mukilteo,47.95922,-122.2906,,EPSG:4326,"Whidbey Basin, Salish Sea",US,88.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
041720MUKV1023,sample,PSZMP_20200417D_MUKV,2020-04-17T10:23:00-0700,MUKV,Mukilteo,47.97166,-122.3222,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,190.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
041720CAMV1103,sample,PSZMP_20200417D_CAMV,2020-04-17T11:03:00-0700,CAMV,Camano Head,48.05901,-122.3873,,EPSG:4326,"Whidbey Basin, Salish Sea",US,0.0,166.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
041720CAMD1128,sample,PSZMP_20200417D_CAMD,2020-04-17T11:28:00-0700,CAMD,Camano Head,48.06646,-122.3956,,EPSG:4326,"Whidbey Basin, Salish Sea",US,88.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
042120ELIS1335,sample,PSZMP_20200421D_ELIS,2020-04-21T13:35:00-0700,ELIS,Eliza Island,48.64352,-122.5886,,EPSG:4326,"Bellingham Bay, Salish Sea",US,39.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
042120ELID1403,sample,PSZMP_20200421D_ELID,2020-04-21T14:03:00-0700,ELID,Eliza Island,48.63368,-122.589,,EPSG:4326,"Bellingham Bay, Salish Sea",US,45.0,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
042120ELIV1433,sample,PSZMP_20200421D_ELIV,2020-04-21T14:33:00-0700,ELIV,Eliza Island,48.63795,-122.5694,,EPSG:4326,"Bellingham Bay, Salish Sea",US,0.0,109.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
042420Cow3V21234,sample,PSZMP_20200424D_COW3V2,2020-04-24T12:34:00-0700,COW3V2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,0.0,65.0,"full water column net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),200 micron mesh"
042420COW2D21247,sample,PSZMP_20200424D_COW2D2,2020-04-24T12:47:00-0700,COW2D2,Cowlitz,48.67437,-123.0481,,EPSG:4326,"San Juan, Salish Sea",US,,0.0,"depth stratified (oblique) net tow using X.XX m2 YY MultiNet Multiple Plankton Sampler (CONFIRM!),335 micron mesh"
